"Year","Quarter","Subarea","Species","CPUE"
2008,3,"38F2","Merlangius merlangus",0
2008,3,"38F3","Merlangius merlangus",164
2008,3,"38F4","Merlangius merlangus",383
2008,3,"38F5","Merlangius merlangus",1061
2008,3,"38F6","Merlangius merlangus",252
2008,3,"38F7","Merlangius merlangus",10
2008,3,"39E9","Merlangius merlangus",724
2008,3,"39F0","Merlangius merlangus",82
2008,3,"39F1","Merlangius merlangus",8.568
2008,3,"39F2","Merlangius merlangus",127.336
2008,3,"39F3","Merlangius merlangus",44.446
2008,3,"39F4","Merlangius merlangus",843.04
2008,3,"39F5","Merlangius merlangus",112.859
2008,3,"39F6","Merlangius merlangus",32
2008,3,"39F7","Merlangius merlangus",3.334
2008,3,"40E8","Merlangius merlangus",1079
2008,3,"40E9","Merlangius merlangus",726.895
2008,3,"40F0","Merlangius merlangus",211
2008,3,"40F1","Merlangius merlangus",245
2008,3,"40F2","Merlangius merlangus",317
2008,3,"40F3","Merlangius merlangus",31.819
2008,3,"40F4","Merlangius merlangus",2
2008,3,"40F5","Merlangius merlangus",446.604
2008,3,"40F6","Merlangius merlangus",16
2008,3,"40F7","Merlangius merlangus",91
2008,3,"41E7","Merlangius merlangus",5215
2008,3,"41E8","Merlangius merlangus",485.582
2008,3,"41E9","Merlangius merlangus",784.288
2008,3,"41F0","Merlangius merlangus",120
2008,3,"41F1","Merlangius merlangus",1642.364
2008,3,"41F2","Merlangius merlangus",228
2008,3,"41F3","Merlangius merlangus",17.743
2008,3,"41F4","Merlangius merlangus",16.648
2008,3,"41F5","Merlangius merlangus",2334.324
2008,3,"41F6","Merlangius merlangus",36.28
2008,3,"41F7","Merlangius merlangus",1840.236
2008,3,"41G0","Merlangius merlangus",40
2008,3,"41G1","Merlangius merlangus",1510
2008,3,"41G2","Merlangius merlangus",461
2008,3,"42E7","Merlangius merlangus",20462
2008,3,"42E8","Merlangius merlangus",97
2008,3,"42E9","Merlangius merlangus",307
2008,3,"42F0","Merlangius merlangus",328
2008,3,"42F1","Merlangius merlangus",554.826
2008,3,"42F2","Merlangius merlangus",46
2008,3,"42F3","Merlangius merlangus",2406.834
2008,3,"42F4","Merlangius merlangus",87
2008,3,"42F5","Merlangius merlangus",108
2008,3,"42F6","Merlangius merlangus",36.26
2008,3,"42F7","Merlangius merlangus",2.668
2008,3,"42G1","Merlangius merlangus",3645.001
2008,3,"42G2","Merlangius merlangus",1599.665
2008,3,"43E8","Merlangius merlangus",1946
2008,3,"43E9","Merlangius merlangus",506.648
2008,3,"43F0","Merlangius merlangus",186
2008,3,"43F1","Merlangius merlangus",214
2008,3,"43F2","Merlangius merlangus",108
2008,3,"43F3","Merlangius merlangus",126
2008,3,"43F4","Merlangius merlangus",418
2008,3,"43F5","Merlangius merlangus",42
2008,3,"43F6","Merlangius merlangus",482.06
2008,3,"43F7","Merlangius merlangus",4
2008,3,"43F8","Merlangius merlangus",13
2008,3,"43F9","Merlangius merlangus",104.001
2008,3,"43G0","Merlangius merlangus",9878
2008,3,"43G1","Merlangius merlangus",8015.6
2008,3,"43G2","Merlangius merlangus",10393
2008,3,"44E6","Merlangius merlangus",4924
2008,3,"44E7","Merlangius merlangus",34744
2008,3,"44E8","Merlangius merlangus",6234
2008,3,"44E9","Merlangius merlangus",800.687
2008,3,"44F0","Merlangius merlangus",181
2008,3,"44F1","Merlangius merlangus",109
2008,3,"44F2","Merlangius merlangus",266
2008,3,"44F3","Merlangius merlangus",574.922
2008,3,"44F4","Merlangius merlangus",104
2008,3,"44F5","Merlangius merlangus",37
2008,3,"44F8","Merlangius merlangus",1043.002
2008,3,"44F9","Merlangius merlangus",1072.664
2008,3,"44G0","Merlangius merlangus",33005.2
2008,3,"44G1","Merlangius merlangus",2957.75
2008,3,"45E6","Merlangius merlangus",70
2008,3,"45E7","Merlangius merlangus",30
2008,3,"45E8","Merlangius merlangus",1644.436
2008,3,"45E9","Merlangius merlangus",196
2008,3,"45F0","Merlangius merlangus",1464
2008,3,"45F1","Merlangius merlangus",134
2008,3,"45F2","Merlangius merlangus",344
2008,3,"45F3","Merlangius merlangus",36.333
2008,3,"45F4","Merlangius merlangus",14.4
2008,3,"45F9","Merlangius merlangus",44
2008,3,"45G0","Merlangius merlangus",10
2008,3,"45G1","Merlangius merlangus",7229
2008,3,"46E7","Merlangius merlangus",28
2008,3,"46E8","Merlangius merlangus",962
2008,3,"46E9","Merlangius merlangus",2860
2008,3,"46F0","Merlangius merlangus",2300
2008,3,"46F1","Merlangius merlangus",420
2008,3,"46F2","Merlangius merlangus",166.671
2008,3,"46F3","Merlangius merlangus",39
2008,3,"46G0","Merlangius merlangus",1210.665
2008,3,"47E7","Merlangius merlangus",57
2008,3,"47E8","Merlangius merlangus",123
2008,3,"47E9","Merlangius merlangus",1114
2008,3,"47F0","Merlangius merlangus",426
2008,3,"47F1","Merlangius merlangus",435.037
2008,3,"47F2","Merlangius merlangus",76
2008,3,"47F3","Merlangius merlangus",19
2008,3,"48E7","Merlangius merlangus",74
2008,3,"48E8","Merlangius merlangus",16
2008,3,"48E9","Merlangius merlangus",67
2008,3,"48F0","Merlangius merlangus",92
2008,3,"48F1","Merlangius merlangus",192
2008,3,"48F2","Merlangius merlangus",26
2008,3,"48F3","Merlangius merlangus",68
2008,3,"49E7","Merlangius merlangus",34
2008,3,"49E8","Merlangius merlangus",510
2008,3,"49E9","Merlangius merlangus",60.668
2008,3,"49F0","Merlangius merlangus",72.5
2008,3,"49F1","Merlangius merlangus",143
2008,3,"49F2","Merlangius merlangus",26.5
2008,3,"49F3","Merlangius merlangus",6
2008,3,"50E8","Merlangius merlangus",10
2008,3,"50E9","Merlangius merlangus",5
2008,3,"50F0","Merlangius merlangus",32
2008,3,"50F1","Merlangius merlangus",127.665
2008,3,"50F2","Merlangius merlangus",43
2008,3,"50F3","Merlangius merlangus",17
2008,3,"51E8","Merlangius merlangus",2
2008,3,"51E9","Merlangius merlangus",5
2008,3,"51F0","Merlangius merlangus",0
2008,3,"51F1","Merlangius merlangus",17.334
2008,3,"51F2","Merlangius merlangus",3.5
2008,3,"52F0","Merlangius merlangus",0
2008,3,"52F1","Merlangius merlangus",0
2008,3,"52E9","Merlangius merlangus",0
2009,1,"28F0","Merlangius merlangus",8.002
2009,1,"29F0","Merlangius merlangus",432.25
2009,1,"29F1","Merlangius merlangus",3786
2009,1,"30F0","Merlangius merlangus",123
2009,1,"30F1","Merlangius merlangus",1449.5
2009,1,"31F1","Merlangius merlangus",2828.25
2009,1,"31F2","Merlangius merlangus",13783.5
2009,1,"31F3","Merlangius merlangus",0
2009,1,"32F1","Merlangius merlangus",1383.5
2009,1,"32F2","Merlangius merlangus",1820
2009,1,"32F3","Merlangius merlangus",32
2009,1,"33F1","Merlangius merlangus",207.336
2009,1,"33F2","Merlangius merlangus",44.666
2009,1,"33F3","Merlangius merlangus",105.214
2009,1,"33F4","Merlangius merlangus",4
2009,1,"34F2","Merlangius merlangus",27
2009,1,"34F3","Merlangius merlangus",9450
2009,1,"34F4","Merlangius merlangus",22438.671
2009,1,"35F0","Merlangius merlangus",118
2009,1,"35F1","Merlangius merlangus",205.5
2009,1,"35F2","Merlangius merlangus",3
2009,1,"35F3","Merlangius merlangus",41.5
2009,1,"35F4","Merlangius merlangus",2353.916
2009,1,"36F0","Merlangius merlangus",15483.246
2009,1,"36F1","Merlangius merlangus",516.5
2009,1,"36F2","Merlangius merlangus",19
2009,1,"36F3","Merlangius merlangus",286
2009,1,"36F4","Merlangius merlangus",100.359
2009,1,"36F5","Merlangius merlangus",41.574
2009,1,"36F6","Merlangius merlangus",20
2009,1,"36F7","Merlangius merlangus",46
2009,1,"37F0","Merlangius merlangus",127
2009,1,"37F1","Merlangius merlangus",344.5
2009,1,"37F2","Merlangius merlangus",1591.261
2009,1,"37F3","Merlangius merlangus",323
2009,1,"37F4","Merlangius merlangus",214.681
2009,1,"37F5","Merlangius merlangus",43
2009,1,"37F6","Merlangius merlangus",842.5
2009,1,"37F7","Merlangius merlangus",206.956
2009,1,"37F8","Merlangius merlangus",10.139
2009,1,"38E9","Merlangius merlangus",9034
2009,1,"38F0","Merlangius merlangus",1336.244
2009,1,"38F1","Merlangius merlangus",39.841
2009,1,"38F2","Merlangius merlangus",12.603
2009,1,"38F3","Merlangius merlangus",50.5
2009,1,"38F4","Merlangius merlangus",33.198
2009,1,"38F5","Merlangius merlangus",26
2009,1,"38F6","Merlangius merlangus",48.666
2009,1,"38F7","Merlangius merlangus",26
2009,1,"38F8","Merlangius merlangus",1.936
2009,1,"39E8","Merlangius merlangus",2015.692
2009,1,"39E9","Merlangius merlangus",58
2009,1,"39F0","Merlangius merlangus",524.074
2009,1,"39F1","Merlangius merlangus",24
2009,1,"39F2","Merlangius merlangus",19
2009,1,"39F3","Merlangius merlangus",104
2009,1,"39F4","Merlangius merlangus",68.5
2009,1,"39F5","Merlangius merlangus",30
2009,1,"39F6","Merlangius merlangus",80.668
2009,1,"39F7","Merlangius merlangus",8.668
2009,1,"39F8","Merlangius merlangus",0
2009,1,"40E8","Merlangius merlangus",2358.462
2009,1,"40E9","Merlangius merlangus",2718.032
2009,1,"40F0","Merlangius merlangus",270
2009,1,"40F1","Merlangius merlangus",460
2009,1,"40F2","Merlangius merlangus",110
2009,1,"40F3","Merlangius merlangus",70
2009,1,"40F4","Merlangius merlangus",6
2009,1,"40F5","Merlangius merlangus",144
2009,1,"40F6","Merlangius merlangus",28
2009,1,"40F7","Merlangius merlangus",15
2009,1,"41E7","Merlangius merlangus",928
2009,1,"41E8","Merlangius merlangus",345
2009,1,"41E9","Merlangius merlangus",346
2009,1,"41F0","Merlangius merlangus",74
2009,1,"41F1","Merlangius merlangus",222
2009,1,"41F2","Merlangius merlangus",81
2009,1,"41F3","Merlangius merlangus",398.1
2009,1,"41F4","Merlangius merlangus",38
2009,1,"41F5","Merlangius merlangus",123
2009,1,"41F6","Merlangius merlangus",74
2009,1,"41F7","Merlangius merlangus",130
2009,1,"41G0","Merlangius merlangus",883
2009,1,"41G1","Merlangius merlangus",919
2009,1,"41G2","Merlangius merlangus",1647
2009,1,"42E7","Merlangius merlangus",915
2009,1,"42E8","Merlangius merlangus",118
2009,1,"42E9","Merlangius merlangus",226
2009,1,"42F0","Merlangius merlangus",106
2009,1,"42F1","Merlangius merlangus",260
2009,1,"42F2","Merlangius merlangus",49
2009,1,"42F3","Merlangius merlangus",11
2009,1,"42F4","Merlangius merlangus",15
2009,1,"42F5","Merlangius merlangus",219.775
2009,1,"42F6","Merlangius merlangus",2.76
2009,1,"42F7","Merlangius merlangus",11
2009,1,"42G1","Merlangius merlangus",669.333
2009,1,"42G2","Merlangius merlangus",358.999
2009,1,"43E8","Merlangius merlangus",301
2009,1,"43E9","Merlangius merlangus",705
2009,1,"43F0","Merlangius merlangus",465.5
2009,1,"43F1","Merlangius merlangus",77
2009,1,"43F2","Merlangius merlangus",40
2009,1,"43F3","Merlangius merlangus",42
2009,1,"43F4","Merlangius merlangus",20
2009,1,"43F5","Merlangius merlangus",4
2009,1,"43F6","Merlangius merlangus",78.261
2009,1,"43F7","Merlangius merlangus",13
2009,1,"43F8","Merlangius merlangus",64
2009,1,"43G0","Merlangius merlangus",1071
2009,1,"43G1","Merlangius merlangus",1555.4
2009,1,"43G2","Merlangius merlangus",2074
2009,1,"44E6","Merlangius merlangus",313
2009,1,"44E7","Merlangius merlangus",1504.5
2009,1,"44E8","Merlangius merlangus",224.5
2009,1,"44E9","Merlangius merlangus",170
2009,1,"44F0","Merlangius merlangus",119
2009,1,"44F1","Merlangius merlangus",134.5
2009,1,"44F2","Merlangius merlangus",37
2009,1,"44F3","Merlangius merlangus",8
2009,1,"44F4","Merlangius merlangus",7
2009,1,"44F5","Merlangius merlangus",170.908
2009,1,"44F8","Merlangius merlangus",367.665
2009,1,"44F9","Merlangius merlangus",964.331
2009,1,"44G0","Merlangius merlangus",775
2009,1,"44G1","Merlangius merlangus",1281.25
2009,1,"45E6","Merlangius merlangus",610
2009,1,"45E7","Merlangius merlangus",48
2009,1,"45E8","Merlangius merlangus",196
2009,1,"45E9","Merlangius merlangus",681
2009,1,"45F0","Merlangius merlangus",231.5
2009,1,"45F1","Merlangius merlangus",355
2009,1,"45F2","Merlangius merlangus",17
2009,1,"45F3","Merlangius merlangus",66
2009,1,"45F4","Merlangius merlangus",81
2009,1,"45F9","Merlangius merlangus",35
2009,1,"45G0","Merlangius merlangus",45.336
2009,1,"45G1","Merlangius merlangus",347.334
2009,1,"46E6","Merlangius merlangus",2
2009,1,"46E7","Merlangius merlangus",106
2009,1,"46E8","Merlangius merlangus",154
2009,1,"46E9","Merlangius merlangus",86
2009,1,"46F0","Merlangius merlangus",144
2009,1,"46F1","Merlangius merlangus",421.5
2009,1,"46F2","Merlangius merlangus",75.5
2009,1,"46F3","Merlangius merlangus",125
2009,1,"46G0","Merlangius merlangus",1195.667
2009,1,"47E6","Merlangius merlangus",21
2009,1,"47E7","Merlangius merlangus",29
2009,1,"47E8","Merlangius merlangus",373
2009,1,"47E9","Merlangius merlangus",142
2009,1,"47F0","Merlangius merlangus",131.5
2009,1,"47F1","Merlangius merlangus",61
2009,1,"47F2","Merlangius merlangus",220
2009,1,"47F3","Merlangius merlangus",88.5
2009,1,"48E7","Merlangius merlangus",408
2009,1,"48E8","Merlangius merlangus",1246.5
2009,1,"48E9","Merlangius merlangus",624
2009,1,"48F0","Merlangius merlangus",109
2009,1,"48F1","Merlangius merlangus",120.5
2009,1,"48F2","Merlangius merlangus",185
2009,1,"48F3","Merlangius merlangus",71.5
2009,1,"49E8","Merlangius merlangus",180
2009,1,"49E9","Merlangius merlangus",135
2009,1,"49F0","Merlangius merlangus",186
2009,1,"49F1","Merlangius merlangus",15
2009,1,"49F2","Merlangius merlangus",39
2009,1,"49F3","Merlangius merlangus",1
2009,1,"50E8","Merlangius merlangus",0
2009,1,"50E9","Merlangius merlangus",4
2009,1,"50F0","Merlangius merlangus",1048.5
2009,1,"50F1","Merlangius merlangus",6
2009,1,"50F2","Merlangius merlangus",2
2009,1,"50F3","Merlangius merlangus",15.5
2009,1,"51E8","Merlangius merlangus",5
2009,1,"51E9","Merlangius merlangus",1
2009,1,"51F0","Merlangius merlangus",0
2009,1,"51F1","Merlangius merlangus",26
2009,1,"51F2","Merlangius merlangus",1
2009,3,"32F1","Merlangius merlangus",3809.516
2009,3,"32F2","Merlangius merlangus",373.848
2009,3,"32F3","Merlangius merlangus",5032.178
2009,3,"33F2","Merlangius merlangus",90.973
2009,3,"33F3","Merlangius merlangus",4
2009,3,"33F4","Merlangius merlangus",75.021
2009,3,"34F2","Merlangius merlangus",1421.744
2009,3,"34F3","Merlangius merlangus",0
2009,3,"34F4","Merlangius merlangus",11.496
2009,3,"35F0","Merlangius merlangus",34
2009,3,"35F1","Merlangius merlangus",2521.176
2009,3,"35F2","Merlangius merlangus",2
2009,3,"35F3","Merlangius merlangus",8911.775
2009,3,"35F4","Merlangius merlangus",6
2009,3,"36F0","Merlangius merlangus",6413.867
2009,3,"36F1","Merlangius merlangus",326.981
2009,3,"36F2","Merlangius merlangus",64995.108
2009,3,"36F3","Merlangius merlangus",7
2009,3,"36F4","Merlangius merlangus",1563.774
2009,3,"36F5","Merlangius merlangus",20
2009,3,"36F6","Merlangius merlangus",40
2009,3,"36F7","Merlangius merlangus",1230
2009,3,"37F0","Merlangius merlangus",627
2009,3,"37F1","Merlangius merlangus",14
2009,3,"37F2","Merlangius merlangus",4096.656
2009,3,"37F3","Merlangius merlangus",19858.344
2009,3,"37F4","Merlangius merlangus",4375.928
2009,3,"37F5","Merlangius merlangus",2017.43
2009,3,"37F6","Merlangius merlangus",347.357
2009,3,"37F7","Merlangius merlangus",660.605
2009,3,"38E9","Merlangius merlangus",3650.203
2009,3,"38F0","Merlangius merlangus",4615.477
2009,3,"38F1","Merlangius merlangus",2
2009,3,"38F2","Merlangius merlangus",3
2009,3,"38F3","Merlangius merlangus",1508.22
2009,3,"38F4","Merlangius merlangus",111
2009,3,"38F5","Merlangius merlangus",106
2009,3,"38F6","Merlangius merlangus",816.75
2009,3,"38F7","Merlangius merlangus",5.875
2009,3,"39E9","Merlangius merlangus",1488.5
2009,3,"39F0","Merlangius merlangus",613.764
2009,3,"39F1","Merlangius merlangus",0
2009,3,"39F2","Merlangius merlangus",3
2009,3,"39F3","Merlangius merlangus",84
2009,3,"39F4","Merlangius merlangus",279
2009,3,"39F5","Merlangius merlangus",550
2009,3,"39F6","Merlangius merlangus",3197.625
2009,3,"39F7","Merlangius merlangus",1
2009,3,"40E8","Merlangius merlangus",1498
2009,3,"40E9","Merlangius merlangus",204
2009,3,"40F0","Merlangius merlangus",64
2009,3,"40F1","Merlangius merlangus",155
2009,3,"40F2","Merlangius merlangus",94
2009,3,"40F3","Merlangius merlangus",6
2009,3,"40F4","Merlangius merlangus",12
2009,3,"40F5","Merlangius merlangus",66
2009,3,"40F6","Merlangius merlangus",86
2009,3,"40F7","Merlangius merlangus",9
2009,3,"41E7","Merlangius merlangus",640
2009,3,"41E8","Merlangius merlangus",263.932
2009,3,"41E9","Merlangius merlangus",1085.048
2009,3,"41F0","Merlangius merlangus",632.448
2009,3,"41F1","Merlangius merlangus",347.5
2009,3,"41F2","Merlangius merlangus",314.875
2009,3,"41F3","Merlangius merlangus",10
2009,3,"41F4","Merlangius merlangus",69
2009,3,"41F5","Merlangius merlangus",122
2009,3,"41F6","Merlangius merlangus",13
2009,3,"41F7","Merlangius merlangus",1
2009,3,"41G0","Merlangius merlangus",524
2009,3,"41G1","Merlangius merlangus",1780
2009,3,"41G2","Merlangius merlangus",644
2009,3,"42E7","Merlangius merlangus",7852
2009,3,"42E8","Merlangius merlangus",1199.627
2009,3,"42E9","Merlangius merlangus",35
2009,3,"42F0","Merlangius merlangus",136
2009,3,"42F1","Merlangius merlangus",33
2009,3,"42F2","Merlangius merlangus",3
2009,3,"42F3","Merlangius merlangus",106
2009,3,"42F4","Merlangius merlangus",46.929
2009,3,"42F5","Merlangius merlangus",121
2009,3,"42F6","Merlangius merlangus",234.172
2009,3,"42F7","Merlangius merlangus",0
2009,3,"42G1","Merlangius merlangus",3601.331
2009,3,"42G2","Merlangius merlangus",1287.669
2009,3,"43E8","Merlangius merlangus",3872.935
2009,3,"43E9","Merlangius merlangus",301
2009,3,"43F0","Merlangius merlangus",940
2009,3,"43F1","Merlangius merlangus",172
2009,3,"43F2","Merlangius merlangus",146
2009,3,"43F3","Merlangius merlangus",38
2009,3,"43F4","Merlangius merlangus",4
2009,3,"43F5","Merlangius merlangus",40.349
2009,3,"43F6","Merlangius merlangus",54
2009,3,"43F7","Merlangius merlangus",480.356
2009,3,"43F8","Merlangius merlangus",257
2009,3,"43F9","Merlangius merlangus",1
2009,3,"43G0","Merlangius merlangus",56442
2009,3,"43G1","Merlangius merlangus",3649.6
2009,3,"43G2","Merlangius merlangus",2780.5
2009,3,"44E6","Merlangius merlangus",13734
2009,3,"44E7","Merlangius merlangus",28374
2009,3,"44E8","Merlangius merlangus",5436
2009,3,"44E9","Merlangius merlangus",478.668
2009,3,"44F0","Merlangius merlangus",326.6
2009,3,"44F1","Merlangius merlangus",53
2009,3,"44F2","Merlangius merlangus",54
2009,3,"44F3","Merlangius merlangus",130
2009,3,"44F4","Merlangius merlangus",46
2009,3,"44F5","Merlangius merlangus",199.4
2009,3,"44F8","Merlangius merlangus",6246.334
2009,3,"44F9","Merlangius merlangus",1599.169
2009,3,"44G0","Merlangius merlangus",1665.4
2009,3,"44G1","Merlangius merlangus",11374
2009,3,"45E6","Merlangius merlangus",3714
2009,3,"45E7","Merlangius merlangus",6
2009,3,"45E8","Merlangius merlangus",2230.556
2009,3,"45E9","Merlangius merlangus",509.294
2009,3,"45F0","Merlangius merlangus",296
2009,3,"45F1","Merlangius merlangus",78
2009,3,"45F2","Merlangius merlangus",40
2009,3,"45F3","Merlangius merlangus",4
2009,3,"45F4","Merlangius merlangus",28
2009,3,"45F9","Merlangius merlangus",8
2009,3,"45G0","Merlangius merlangus",19.336
2009,3,"45G1","Merlangius merlangus",4045.006
2009,3,"46E6","Merlangius merlangus",46
2009,3,"46E7","Merlangius merlangus",272
2009,3,"46E8","Merlangius merlangus",2310
2009,3,"46E9","Merlangius merlangus",414
2009,3,"46F0","Merlangius merlangus",152
2009,3,"46F1","Merlangius merlangus",60
2009,3,"46F2","Merlangius merlangus",166
2009,3,"46F3","Merlangius merlangus",122
2009,3,"47E6","Merlangius merlangus",34
2009,3,"47E7","Merlangius merlangus",7
2009,3,"47E8","Merlangius merlangus",132
2009,3,"47E9","Merlangius merlangus",142
2009,3,"47F0","Merlangius merlangus",216
2009,3,"47F1","Merlangius merlangus",68
2009,3,"47F2","Merlangius merlangus",120
2009,3,"47F3","Merlangius merlangus",0
2009,3,"48E7","Merlangius merlangus",24
2009,3,"48E8","Merlangius merlangus",34
2009,3,"48E9","Merlangius merlangus",50
2009,3,"48F0","Merlangius merlangus",46
2009,3,"48F1","Merlangius merlangus",80
2009,3,"48F2","Merlangius merlangus",232
2009,3,"48F3","Merlangius merlangus",26
2009,3,"49E7","Merlangius merlangus",4
2009,3,"49E8","Merlangius merlangus",180
2009,3,"49E9","Merlangius merlangus",62
2009,3,"49F0","Merlangius merlangus",34
2009,3,"49F1","Merlangius merlangus",32
2009,3,"49F2","Merlangius merlangus",9
2009,3,"49F3","Merlangius merlangus",2
2009,3,"50E7","Merlangius merlangus",12
2009,3,"50E8","Merlangius merlangus",0
2009,3,"50E9","Merlangius merlangus",52
2009,3,"50F0","Merlangius merlangus",0
2009,3,"50F1","Merlangius merlangus",70
2009,3,"50F2","Merlangius merlangus",78
2009,3,"51E8","Merlangius merlangus",1
2009,3,"51E9","Merlangius merlangus",1
2009,3,"51F0","Merlangius merlangus",0
2009,3,"51F1","Merlangius merlangus",8
2009,3,"51F2","Merlangius merlangus",0
2010,1,"28F0","Merlangius merlangus",0
2010,1,"29F0","Merlangius merlangus",1612.75
2010,1,"29F1","Merlangius merlangus",274.168
2010,1,"30E9","Merlangius merlangus",208
2010,1,"30F0","Merlangius merlangus",1803.75
2010,1,"30F1","Merlangius merlangus",5867.964
2010,1,"31F1","Merlangius merlangus",2941.001
2010,1,"31F2","Merlangius merlangus",3124.905
2010,1,"31F3","Merlangius merlangus",0
2010,1,"32F1","Merlangius merlangus",253.209
2010,1,"32F2","Merlangius merlangus",1217.936
2010,1,"32F3","Merlangius merlangus",132
2010,1,"33F1","Merlangius merlangus",37.242
2010,1,"33F2","Merlangius merlangus",353
2010,1,"33F3","Merlangius merlangus",155.972
2010,1,"33F4","Merlangius merlangus",8.001
2010,1,"34F1","Merlangius merlangus",215.227
2010,1,"34F2","Merlangius merlangus",134
2010,1,"34F3","Merlangius merlangus",797.25
2010,1,"34F4","Merlangius merlangus",248.667
2010,1,"35F0","Merlangius merlangus",256
2010,1,"35F1","Merlangius merlangus",467
2010,1,"35F2","Merlangius merlangus",90
2010,1,"35F3","Merlangius merlangus",18.069
2010,1,"35F4","Merlangius merlangus",70.667
2010,1,"36F0","Merlangius merlangus",16684.638
2010,1,"36F1","Merlangius merlangus",1791
2010,1,"36F2","Merlangius merlangus",16754
2010,1,"36F3","Merlangius merlangus",135.003
2010,1,"36F4","Merlangius merlangus",55.46
2010,1,"36F5","Merlangius merlangus",38
2010,1,"36F6","Merlangius merlangus",5
2010,1,"36F7","Merlangius merlangus",6
2010,1,"37F0","Merlangius merlangus",37025.485
2010,1,"37F1","Merlangius merlangus",1120.205
2010,1,"37F2","Merlangius merlangus",5645.348
2010,1,"37F3","Merlangius merlangus",253.448
2010,1,"37F4","Merlangius merlangus",182.852
2010,1,"37F5","Merlangius merlangus",11.5
2010,1,"37F6","Merlangius merlangus",13
2010,1,"37F7","Merlangius merlangus",40.668
2010,1,"37F8","Merlangius merlangus",1
2010,1,"38E9","Merlangius merlangus",228.2
2010,1,"38F0","Merlangius merlangus",6284.498
2010,1,"38F1","Merlangius merlangus",14
2010,1,"38F2","Merlangius merlangus",0
2010,1,"38F3","Merlangius merlangus",121.5
2010,1,"38F4","Merlangius merlangus",117
2010,1,"38F5","Merlangius merlangus",43
2010,1,"38F6","Merlangius merlangus",59.464
2010,1,"38F7","Merlangius merlangus",3
2010,1,"38F8","Merlangius merlangus",6
2010,1,"39E8","Merlangius merlangus",1854.432
2010,1,"39E9","Merlangius merlangus",98
2010,1,"39F0","Merlangius merlangus",1369.19
2010,1,"39F1","Merlangius merlangus",16.001
2010,1,"39F2","Merlangius merlangus",1.334
2010,1,"39F3","Merlangius merlangus",19.42
2010,1,"39F4","Merlangius merlangus",98
2010,1,"39F5","Merlangius merlangus",46
2010,1,"39F6","Merlangius merlangus",72.002
2010,1,"39F7","Merlangius merlangus",1.468
2010,1,"39F8","Merlangius merlangus",0
2010,1,"40E8","Merlangius merlangus",211
2010,1,"40E9","Merlangius merlangus",49
2010,1,"40F0","Merlangius merlangus",231.241
2010,1,"40F1","Merlangius merlangus",137.335
2010,1,"40F2","Merlangius merlangus",55.013
2010,1,"40F3","Merlangius merlangus",6
2010,1,"40F4","Merlangius merlangus",3.335
2010,1,"40F5","Merlangius merlangus",99
2010,1,"40F6","Merlangius merlangus",14.668
2010,1,"40F7","Merlangius merlangus",5.248
2010,1,"41E7","Merlangius merlangus",1794.039
2010,1,"41E8","Merlangius merlangus",345.335
2010,1,"41E9","Merlangius merlangus",228.025
2010,1,"41F0","Merlangius merlangus",491.001
2010,1,"41F1","Merlangius merlangus",1833.335
2010,1,"41F2","Merlangius merlangus",1317
2010,1,"41F3","Merlangius merlangus",156.628
2010,1,"41F4","Merlangius merlangus",50.001
2010,1,"41F5","Merlangius merlangus",261
2010,1,"41F6","Merlangius merlangus",59
2010,1,"41F7","Merlangius merlangus",49
2010,1,"41G0","Merlangius merlangus",292
2010,1,"41G1","Merlangius merlangus",1472.5
2010,1,"41G2","Merlangius merlangus",724
2010,1,"42E7","Merlangius merlangus",10246
2010,1,"42E8","Merlangius merlangus",1569
2010,1,"42E9","Merlangius merlangus",847.453
2010,1,"42F0","Merlangius merlangus",49
2010,1,"42F1","Merlangius merlangus",70
2010,1,"42F2","Merlangius merlangus",17
2010,1,"42F3","Merlangius merlangus",8
2010,1,"42F4","Merlangius merlangus",25
2010,1,"42F5","Merlangius merlangus",33
2010,1,"42F6","Merlangius merlangus",53
2010,1,"42F7","Merlangius merlangus",5
2010,1,"42G1","Merlangius merlangus",1044.002
2010,1,"42G2","Merlangius merlangus",1007.667
2010,1,"43E8","Merlangius merlangus",987.997
2010,1,"43E9","Merlangius merlangus",434
2010,1,"43F0","Merlangius merlangus",110
2010,1,"43F1","Merlangius merlangus",53
2010,1,"43F2","Merlangius merlangus",41
2010,1,"43F3","Merlangius merlangus",7
2010,1,"43F4","Merlangius merlangus",5
2010,1,"43F5","Merlangius merlangus",1370
2010,1,"43F6","Merlangius merlangus",77
2010,1,"43F7","Merlangius merlangus",21
2010,1,"43F8","Merlangius merlangus",5
2010,1,"43G0","Merlangius merlangus",988
2010,1,"43G1","Merlangius merlangus",1790.2
2010,1,"43G2","Merlangius merlangus",1231
2010,1,"44E6","Merlangius merlangus",261
2010,1,"44E7","Merlangius merlangus",1398.5
2010,1,"44E8","Merlangius merlangus",148
2010,1,"44E9","Merlangius merlangus",387
2010,1,"44F0","Merlangius merlangus",129
2010,1,"44F1","Merlangius merlangus",64
2010,1,"44F2","Merlangius merlangus",18
2010,1,"44F3","Merlangius merlangus",32
2010,1,"44F4","Merlangius merlangus",30
2010,1,"44F5","Merlangius merlangus",520
2010,1,"44F8","Merlangius merlangus",141.998
2010,1,"44F9","Merlangius merlangus",170.669
2010,1,"44G0","Merlangius merlangus",379.25
